tmdb_id,title,release_year,runtime_minutes,genres,vote_average,vote_count,tmdb_url
12763,Take the Lead,2006,108,Drama|Comedy|Music,6.872,725,https://www.themoviedb.org/movie/12763
3472,Dirty Pretty Things,2002,97,Crime|Drama|Thriller,6.9,472,https://www.themoviedb.org/movie/3472
2469,Tie Me Up! Tie Me Down!,1990,102,Comedy|Romance|Drama,6.9,654,https://www.themoviedb.org/movie/2469
1770,Michael Collins,1996,132,War|Drama|Thriller|History,6.872,497,https://www.themoviedb.org/movie/1770
727745,The Kissing Booth 3,2021,112,Romance|Comedy,6.871,1974,https://www.themoviedb.org/movie/727745
592834,My Spy,2020,99,Family|Action|Comedy,6.871,1324,https://www.themoviedb.org/movie/592834
393457,Fences,2016,139,Drama,6.871,2728,https://www.themoviedb.org/movie/393457
256591,Focus,2015,105,Romance|Comedy|Crime,6.871,8090,https://www.themoviedb.org/movie/256591
45284,Outrage,2010,109,Action|Adventure|Crime|Thriller|Drama,6.871,442,https://www.themoviedb.org/movie/45284
16962,Barbie Fairytopia: Magic of the Rainbow,2007,75,Animation|Family|Fantasy|Romance,6.9,458,https://www.themoviedb.org/movie/16962
11156,Coco Before Chanel,2009,110,Drama|History,6.9,1001,https://www.themoviedb.org/movie/11156
11148,XXY,2007,86,Drama,6.9,309,https://www.themoviedb.org/movie/11148
9762,Step Up,2006,104,Music|Drama|Romance|Crime,6.871,3800,https://www.themoviedb.org/movie/9762
454652,Colette,2018,112,Drama|History,6.87,930,https://www.themoviedb.org/movie/454652
22494,Frequently Asked Questions About Time Travel,2009,83,Comedy|Drama|Romance|Science Fiction,6.87,637,https://www.themoviedb.org/movie/22494
14926,Uptown Girls,2003,92,Comedy|Drama,6.9,1005,https://www.themoviedb.org/movie/14926
11170,We Are Marshall,2006,124,Drama|History,6.87,755,https://www.themoviedb.org/movie/11170
1824,50 First Dates,2004,99,Comedy|Romance,6.87,7491,https://www.themoviedb.org/movie/1824
307103,SK1,2015,120,Drama|Crime,6.869,325,https://www.themoviedb.org/movie/307103
7551,Déjà Vu,2006,126,Action|Thriller|Science Fiction,6.869,5083,https://www.themoviedb.org/movie/7551
1102776,AKA,2023,122,Action,6.868,663,https://www.themoviedb.org/movie/1102776
171372,Frank,2014,95,Comedy|Drama|Mystery,6.868,1668,https://www.themoviedb.org/movie/171372
82507,Sinister,2012,110,Horror|Thriller|Mystery,6.869,5829,https://www.themoviedb.org/movie/82507
18254,Reds,1981,195,Drama|History|Romance,6.868,357,https://www.themoviedb.org/movie/18254
1921,Sweet November,2001,119,Drama|Romance,6.868,1383,https://www.themoviedb.org/movie/1921
632856,Spirited,2022,127,Comedy,6.867,686,https://www.themoviedb.org/movie/632856
605886,To Catch a Killer,2023,119,Thriller|Crime|Drama,6.867,1206,https://www.themoviedb.org/movie/605886
522098,Babyteeth,2020,118,Drama|Comedy|Romance,6.867,379,https://www.themoviedb.org/movie/522098
360920,The Grinch,2018,85,Family|Comedy|Animation,6.867,4269,https://www.themoviedb.org/movie/360920
284305,Shrew's Nest,2014,91,Horror|Thriller|Drama,6.9,315,https://www.themoviedb.org/movie/284305
51999,Perfect Sense,2011,93,Drama|Science Fiction|Romance,6.867,1203,https://www.themoviedb.org/movie/51999
50839,Margin Call,2011,108,Thriller|Drama,6.866,1963,https://www.themoviedb.org/movie/50839
48769,Gramps Is in the Resistance,1983,102,Comedy|War,6.9,422,https://www.themoviedb.org/movie/48769
34463,Three Little Pigs,1933,8,Music|Animation|Comedy|Family,6.867,411,https://www.themoviedb.org/movie/34463
9692,The Woodsman,2004,87,Drama|Crime,6.867,505,https://www.themoviedb.org/movie/9692
9667,The Jacket,2005,103,Drama|Mystery|Science Fiction|Thriller|Fantasy,6.869,1596,https://www.themoviedb.org/movie/9667
9059,Tales from the Crypt: Demon Knight,1995,93,Horror|Comedy|Thriller,6.867,526,https://www.themoviedb.org/movie/9059
8009,Highlander,1986,116,Adventure|Action|Fantasy,6.867,2780,https://www.themoviedb.org/movie/8009
6498,Nightwatch,1994,107,Horror|Thriller,6.867,300,https://www.themoviedb.org/movie/6498
1195506,Novocaine,2025,110,Action|Comedy|Thriller,6.866,1243,https://www.themoviedb.org/movie/1195506
10218,Swingers,1996,96,Comedy|Drama,6.867,775,https://www.themoviedb.org/movie/10218
9476,A Knight's Tale,2001,133,Adventure|Drama|Romance|Action,6.866,3238,https://www.themoviedb.org/movie/9476
9451,Election,1999,103,Comedy|Drama,6.868,1134,https://www.themoviedb.org/movie/9451
930921,Strangeness,2022,103,Comedy|History|Drama,6.865,341,https://www.themoviedb.org/movie/930921
893370,Virus: 32,2022,90,Horror,6.9,301,https://www.themoviedb.org/movie/893370
746131,"Paris, 13th District",2021,106,Drama|Romance,6.865,360,https://www.themoviedb.org/movie/746131
278927,The Jungle Book,2016,106,Family|Adventure|Fantasy,6.9,8313,https://www.themoviedb.org/movie/278927
16366,Joseph: King of Dreams,2002,74,Family|Animation,6.9,1040,https://www.themoviedb.org/movie/16366
504172,The Mule,2018,116,Crime|Drama,6.865,5196,https://www.themoviedb.org/movie/504172
265189,Force Majeure,2014,120,Drama,6.863,1157,https://www.themoviedb.org/movie/265189
33583,The Decameron,1971,111,History|Drama|Comedy,6.9,343,https://www.themoviedb.org/movie/33583
10276,What About Bob?,1991,100,Comedy,6.863,870,https://www.themoviedb.org/movie/10276
932086,Horizon: An American Saga - Chapter 1,2024,182,Western|Drama,6.862,583,https://www.themoviedb.org/movie/932086
777245,Women Talking,2022,104,Drama,6.862,661,https://www.themoviedb.org/movie/777245
340684,Those People,2015,89,Drama|Romance,6.9,347,https://www.themoviedb.org/movie/340684
21506,Noroi: The Curse,2005,115,Horror|Mystery|Thriller,6.9,384,https://www.themoviedb.org/movie/21506
14367,Adventures in Babysitting,1987,102,Comedy,6.862,720,https://www.themoviedb.org/movie/14367
12268,The Pink Panther Strikes Again,1976,103,Comedy|Crime,6.862,582,https://www.themoviedb.org/movie/12268
441393,Ash Is Purest White,2018,136,Crime|Romance|Drama,6.9,345,https://www.themoviedb.org/movie/441393
337339,The Fate of the Furious,2017,136,Action|Crime|Thriller,6.861,10593,https://www.themoviedb.org/movie/337339
68924,The Ice Storm,1997,113,Drama,6.86,707,https://www.themoviedb.org/movie/68924
8052,Hard Eight,1997,102,Drama|Crime,6.9,915,https://www.themoviedb.org/movie/8052
207933,Stonehearst Asylum,2014,112,Thriller|Mystery|Horror,6.86,1501,https://www.themoviedb.org/movie/207933
55292,Shaolin,2011,131,Action|Drama,6.858,388,https://www.themoviedb.org/movie/55292
38939,Tales from the Crypt,1972,93,Horror,6.9,325,https://www.themoviedb.org/movie/38939
508101,Plus One,2019,98,Comedy|Romance,6.859,389,https://www.themoviedb.org/movie/508101
82424,Small Fry,2011,7,Animation|Family|Comedy,6.859,566,https://www.themoviedb.org/movie/82424
21946,Counter Investigation,2007,85,Thriller,6.859,327,https://www.themoviedb.org/movie/21946
8367,Robin Hood: Prince of Thieves,1991,143,Action|Adventure|Drama,6.858,3429,https://www.themoviedb.org/movie/8367
3683,Flags of Our Fathers,2006,135,War|Drama|History,6.859,1936,https://www.themoviedb.org/movie/3683
846867,Mad God,2021,84,Animation|Fantasy|Horror|Science Fiction,6.858,494,https://www.themoviedb.org/movie/846867
833425,No Exit,2022,96,Thriller|Mystery|Drama,6.858,1239,https://www.themoviedb.org/movie/833425
513310,Boss Level,2021,101,Action|Science Fiction|Thriller,6.858,1782,https://www.themoviedb.org/movie/513310
152737,August: Osage County,2013,121,Comedy|Drama,6.9,1546,https://www.themoviedb.org/movie/152737
14012,Flicka,2006,95,Family|Drama,6.858,306,https://www.themoviedb.org/movie/14012
957,Spaceballs,1987,96,Comedy|Science Fiction,6.859,3205,https://www.themoviedb.org/movie/957
1817,Phone Booth,2003,81,Thriller|Crime,6.857,3958,https://www.themoviedb.org/movie/1817
514207,Invasion,2020,129,Science Fiction|Drama|Action,6.856,838,https://www.themoviedb.org/movie/514207
473072,2036: Nexus Dawn,2017,7,Science Fiction|Thriller,6.856,397,https://www.themoviedb.org/movie/473072
242090,The One I Love,2014,91,Romance|Comedy|Drama,6.856,738,https://www.themoviedb.org/movie/242090
72976,Lincoln,2012,149,History|Drama,6.855,3933,https://www.themoviedb.org/movie/72976
57737,Barbie: A Fairy Secret,2011,72,Animation|Family|Fantasy,6.9,526,https://www.themoviedb.org/movie/57737
13785,Best in Show,2000,90,Comedy,6.858,618,https://www.themoviedb.org/movie/13785
10362,Two Lovers,2008,110,Drama|Romance,6.856,896,https://www.themoviedb.org/movie/10362
260514,Cars 3,2017,102,Animation|Adventure|Comedy|Family,6.855,6188,https://www.themoviedb.org/movie/260514
2787,Pitch Black,2000,108,Thriller|Science Fiction|Action,6.855,4631,https://www.themoviedb.org/movie/2787
696506,Mickey 17,2025,137,Science Fiction|Comedy|Adventure,6.854,2846,https://www.themoviedb.org/movie/696506
532865,The Dig,2021,112,Drama|History,6.856,1282,https://www.themoviedb.org/movie/532865
449443,Den of Thieves,2018,140,Crime|Thriller|Action,6.853,3241,https://www.themoviedb.org/movie/449443
432087,Back to Burgundy,2017,113,Drama|Comedy,6.854,604,https://www.themoviedb.org/movie/432087
181886,Enemy,2014,91,Thriller|Mystery,6.854,6193,https://www.themoviedb.org/movie/181886
168672,American Hustle,2013,138,Drama|Crime,6.854,7523,https://www.themoviedb.org/movie/168672
17845,Loft,2008,118,Drama|Mystery|Romance,6.854,418,https://www.themoviedb.org/movie/17845
6399,Who Finds a Friend Finds a Treasure,1981,102,Action|Adventure|Comedy,6.9,648,https://www.themoviedb.org/movie/6399
467956,The Professor,2018,90,Comedy|Drama,6.853,1215,https://www.themoviedb.org/movie/467956
400155,Hotel Transylvania 3: Summer Vacation,2018,97,Animation|Comedy|Family|Fantasy,6.853,4601,https://www.themoviedb.org/movie/400155
49049,Dredd,2012,95,Action|Science Fiction,6.853,5324,https://www.themoviedb.org/movie/49049
22373,Saturn in Opposition,2007,110,Drama,6.852,395,https://www.themoviedb.org/movie/22373
19185,Night of the Living Dead,1990,88,Horror,6.851,907,https://www.themoviedb.org/movie/19185
18444,Swiss Family Robinson,1960,126,Adventure|Family,6.853,339,https://www.themoviedb.org/movie/18444
12281,Mean Creek,2004,90,Crime|Drama,6.9,392,https://www.themoviedb.org/movie/12281
9919,How to Lose a Guy in 10 Days,2003,116,Comedy|Romance,6.852,4279,https://www.themoviedb.org/movie/9919
303857,Dragon Ball Z: Resurrection 'F',2015,93,Action|Animation|Science Fiction,6.851,1964,https://www.themoviedb.org/movie/303857
11873,The Color of Money,1986,119,Drama,6.85,1440,https://www.themoviedb.org/movie/11873
10937,Barfly,1987,100,Comedy|Drama|Romance,6.9,367,https://www.themoviedb.org/movie/10937
1833,Rent,2005,135,Drama|Romance,6.85,583,https://www.themoviedb.org/movie/1833
437342,The First Omen,2024,119,Horror,6.85,1187,https://www.themoviedb.org/movie/437342
87502,Flight,2012,138,Drama,6.851,6261,https://www.themoviedb.org/movie/87502
42188,Never Let Me Go,2010,103,Drama|Romance|Science Fiction,6.85,2380,https://www.themoviedb.org/movie/42188
14831,Help!,1965,92,Comedy|Music|Adventure,6.85,339,https://www.themoviedb.org/movie/14831
14752,Dil Chahta Hai,2001,183,Drama|Romance,6.85,314,https://www.themoviedb.org/movie/14752
12560,The Big Chill,1983,105,Comedy|Drama,6.85,631,https://www.themoviedb.org/movie/12560
10019,Mannequin,1987,89,Comedy|Romance|Fantasy,6.8,791,https://www.themoviedb.org/movie/10019
1317088,The Assessment,2025,114,Science Fiction|Drama|Thriller,6.849,336,https://www.themoviedb.org/movie/1317088
929590,Civil War,2024,109,War|Action|Drama,6.849,3919,https://www.themoviedb.org/movie/929590
934761,A Perfect Pairing,2022,101,Comedy|Romance,6.848,577,https://www.themoviedb.org/movie/934761
527729,Asterix: The Secret of the Magic Potion,2018,85,Family|Animation|Comedy|Adventure,6.8,1287,https://www.themoviedb.org/movie/527729
445629,Fighting with My Family,2019,108,Comedy,6.848,1805,https://www.themoviedb.org/movie/445629
11463,Battle of Britain,1969,132,War|History|Action,6.848,332,https://www.themoviedb.org/movie/11463
10258,The Madagascar Penguins in a Christmas Caper,2005,11,Animation|Comedy|Family,6.848,375,https://www.themoviedb.org/movie/10258
10138,Iron Man 2,2010,124,Adventure|Action|Science Fiction,6.848,21834,https://www.themoviedb.org/movie/10138
1648,Bill & Ted's Excellent Adventure,1989,90,Adventure|Comedy|Science Fiction,6.849,1985,https://www.themoviedb.org/movie/1648
1494,Curse of the Golden Flower,2006,114,Action|Drama|Fantasy,6.848,782,https://www.themoviedb.org/movie/1494
834860,RETURN,1985,31,Drama,6.8,654,https://www.themoviedb.org/movie/834860
164052,The Strange Thing About the Johnsons,2011,30,Drama|Horror,6.8,359,https://www.themoviedb.org/movie/164052
22971,Dear John,2010,108,Drama|Romance|War,6.847,4227,https://www.themoviedb.org/movie/22971
11696,The Exchange Student,1967,85,Comedy,6.847,300,https://www.themoviedb.org/movie/11696
11593,Nobody's Fool,1994,110,Drama|Comedy,6.847,323,https://www.themoviedb.org/movie/11593
446021,Bad Times at the El Royale,2018,141,Thriller|Mystery|Crime|Drama,6.846,3738,https://www.themoviedb.org/movie/446021
445571,Game Night,2018,100,Mystery|Comedy|Crime,6.846,6064,https://www.themoviedb.org/movie/445571
11879,Near Dark,1987,94,Horror,6.847,821,https://www.themoviedb.org/movie/11879
7874,Black Snake Moan,2006,116,Drama,6.846,917,https://www.themoviedb.org/movie/7874
849869,Kill Boksoon,2023,137,Action|Drama|Thriller|Crime,6.845,486,https://www.themoviedb.org/movie/849869
521777,Good Boys,2019,90,Comedy,6.845,1938,https://www.themoviedb.org/movie/521777
384018,Fast & Furious Presents: Hobbs & Shaw,2019,137,Action|Adventure|Comedy,6.845,7541,https://www.themoviedb.org/movie/384018
400020,The Young Karl Marx,2017,118,History|Drama,6.844,318,https://www.themoviedb.org/movie/400020
337401,Mulan,2020,115,Adventure|Fantasy|Action,6.844,6912,https://www.themoviedb.org/movie/337401
254470,Pitch Perfect 2,2015,115,Comedy|Music,6.844,5419,https://www.themoviedb.org/movie/254470
127560,The Railway Man,2013,116,Drama|History,6.8,762,https://www.themoviedb.org/movie/127560
15143,Some Kind of Wonderful,1987,95,Romance|Comedy,6.844,516,https://www.themoviedb.org/movie/15143
13813,Defiance,2008,137,Action|Drama|History|War,6.844,1816,https://www.themoviedb.org/movie/13813
13275,Annapolis,2006,108,Drama|Action,6.844,539,https://www.themoviedb.org/movie/13275
10998,Fatal Attraction,1987,119,Thriller|Drama|Romance,6.844,1616,https://www.themoviedb.org/movie/10998
2039,Moonstruck,1987,102,Comedy|Drama|Romance,6.844,1044,https://www.themoviedb.org/movie/2039
1934,Shakespeare in Love,1998,124,Romance|History|Comedy,6.844,3110,https://www.themoviedb.org/movie/1934
574436,Piranhas,2019,111,Drama|Crime,6.842,531,https://www.themoviedb.org/movie/574436
10212,Ravenous,1999,101,Adventure|Western|Horror|Comedy,6.8,661,https://www.themoviedb.org/movie/10212
338952,Fantastic Beasts: The Crimes of Grindelwald,2018,134,Fantasy|Adventure,6.842,11228,https://www.themoviedb.org/movie/338952
314402,Dheepan,2015,115,Crime|Drama,6.842,498,https://www.themoviedb.org/movie/314402
85889,Filth,2013,97,Crime|Drama|Comedy,6.843,1813,https://www.themoviedb.org/movie/85889
55347,Beginners,2011,104,Drama|Romance|Comedy,6.842,1099,https://www.themoviedb.org/movie/55347
2755,About Schmidt,2002,125,Drama|Comedy,6.842,1315,https://www.themoviedb.org/movie/2755
919,Blood: The Last Vampire,2000,48,Animation|Fantasy|Horror,6.837,353,https://www.themoviedb.org/movie/919
402298,Denial,2016,109,Drama|History,6.841,678,https://www.themoviedb.org/movie/402298
254578,Phoenix,2014,98,Drama,6.841,458,https://www.themoviedb.org/movie/254578
4523,Enchanted,2007,107,Comedy|Family|Fantasy|Romance,6.841,5578,https://www.themoviedb.org/movie/4523
258216,Nymphomaniac: Vol. I,2013,118,Drama,6.8,3528,https://www.themoviedb.org/movie/258216
26171,Everybody's Fine,2009,99,Drama,6.84,1051,https://www.themoviedb.org/movie/26171
936,The Pink Panther,1963,115,Comedy|Crime,6.841,1124,https://www.themoviedb.org/movie/936
913290,Barbarian,2022,102,Horror|Thriller,6.84,2948,https://www.themoviedb.org/movie/913290
582206,The Best Is Yet to Come,2019,117,Comedy|Drama,6.8,310,https://www.themoviedb.org/movie/582206
10222,Kickboxer,1989,97,Action|Thriller|Drama,6.839,1498,https://www.themoviedb.org/movie/10222
9433,The Edge,1997,117,Action|Adventure|Drama,6.84,1257,https://www.themoviedb.org/movie/9433
879,Hook,1991,142,Adventure|Fantasy|Comedy|Family,6.839,5531,https://www.themoviedb.org/movie/879
277,Underworld,2003,122,Fantasy|Action|Thriller,6.839,6402,https://www.themoviedb.org/movie/277
474350,It Chapter Two,2019,169,Horror|Thriller,6.838,9227,https://www.themoviedb.org/movie/474350
138832,We're the Millers,2013,110,Comedy|Crime,6.837,9209,https://www.themoviedb.org/movie/138832
56590,All Star Superman,2011,76,Animation|Science Fiction|Action|Adventure,6.838,531,https://www.themoviedb.org/movie/56590
429300,Adrift,2018,96,Thriller|Romance|Adventure,6.837,2648,https://www.themoviedb.org/movie/429300
283366,Miss Peregrine's Home for Peculiar Children,2016,127,Fantasy|Adventure|Drama|Family,6.837,10280,https://www.themoviedb.org/movie/283366
76726,Chronicle,2012,84,Science Fiction|Drama|Thriller,6.838,5537,https://www.themoviedb.org/movie/76726
65057,The Descendants,2011,115,Comedy|Drama,6.837,2929,https://www.themoviedb.org/movie/65057
49367,Two Sons of Francisco,2005,132,Drama|History|Music,6.837,413,https://www.themoviedb.org/movie/49367
34205,Halloweentown II: Kalabar's Revenge,2001,81,Adventure|Family|Fantasy|TV Movie,6.835,351,https://www.themoviedb.org/movie/34205
15867,Interiors,1978,93,Drama,6.837,371,https://www.themoviedb.org/movie/15867
308032,The Stanford Prison Experiment,2015,122,Thriller|Drama|History,6.835,967,https://www.themoviedb.org/movie/308032
110390,A Pigeon Sat on a Branch Reflecting on Existence,2014,100,Drama|Comedy|Fantasy,6.834,473,https://www.themoviedb.org/movie/110390
44249,The Legend Is Born: Ip Man,2010,100,Drama|Action|History,6.8,693,https://www.themoviedb.org/movie/44249
30508,Berlin Calling,2008,105,Comedy|Drama|Music,6.836,350,https://www.themoviedb.org/movie/30508
17467,Riki-Oh: The Story of Ricky,1991,92,Action|Crime|Comedy|Thriller,6.836,351,https://www.themoviedb.org/movie/17467
11386,The Crying Game,1992,112,Crime|Drama|Thriller,6.836,807,https://www.themoviedb.org/movie/11386
1991,Death Proof,2007,113,Action|Thriller,6.836,5408,https://www.themoviedb.org/movie/1991
450322,The Man Who Invented Christmas,2017,105,Drama|History|Comedy|Family,6.8,834,https://www.themoviedb.org/movie/450322
9599,The Blob,1988,95,Horror|Science Fiction,6.835,988,https://www.themoviedb.org/movie/9599
8942,Wendy and Lucy,2008,80,Drama,6.835,348,https://www.themoviedb.org/movie/8942
7443,Chicken Run,2000,84,Animation|Comedy|Family,6.835,5248,https://www.themoviedb.org/movie/7443
516729,Paddington in Peru,2024,106,Family|Comedy|Adventure,6.834,559,https://www.themoviedb.org/movie/516729
56804,Honeymoon Trips,1995,105,Comedy,6.834,503,https://www.themoviedb.org/movie/56804
11018,Year of the Dragon,1985,134,Action|Crime|Thriller,6.8,458,https://www.themoviedb.org/movie/11018
8848,The Bank Job,2008,112,Thriller|Crime|Drama,6.835,2474,https://www.themoviedb.org/movie/8848
4929,Hang 'em High,1968,114,Western|Drama,6.8,809,https://www.themoviedb.org/movie/4929
1072790,Anyone But You,2023,103,Romance|Comedy,6.833,2785,https://www.themoviedb.org/movie/1072790
436270,Black Adam,2022,125,Action|Adventure|Science Fiction,6.833,6765,https://www.themoviedb.org/movie/436270
417870,Girls Trip,2017,122,Comedy|Romance|Adventure,6.833,1539,https://www.themoviedb.org/movie/417870
238713,Spy,2015,120,Action|Comedy|Crime,6.833,6226,https://www.themoviedb.org/movie/238713
14011,Justice League: The New Frontier,2008,75,Action|Adventure|Animation|Science Fiction,6.833,544,https://www.themoviedb.org/movie/14011
9319,The Last Boy Scout,1991,105,Action|Thriller,6.833,2039,https://www.themoviedb.org/movie/9319
95,Armageddon,1998,151,Action|Thriller|Science Fiction|Adventure,6.833,8302,https://www.themoviedb.org/movie/95
440161,The Sisters Brothers,2018,121,Western|Drama|Comedy,6.832,2011,https://www.themoviedb.org/movie/440161
317560,Carrie Pilby,2017,98,Comedy|Drama,6.832,438,https://www.themoviedb.org/movie/317560
303991,Demolition,2016,101,Comedy|Drama,6.833,2377,https://www.themoviedb.org/movie/303991
11144,They Called Him Bulldozer,1978,102,Action|Comedy,6.832,328,https://www.themoviedb.org/movie/11144
9026,The Importance of Being Earnest,2002,97,Comedy|Drama|History|Romance,6.8,496,https://www.themoviedb.org/movie/9026
261102,The Misfits Club,2014,105,Romance|Drama|Fantasy|Comedy,6.831,421,https://www.themoviedb.org/movie/261102
187017,22 Jump Street,2014,112,Crime|Comedy|Action,6.831,8243,https://www.themoviedb.org/movie/187017
39144,Dragon Ball: Curse of the Blood Rubies,1986,50,Action|Animation|Adventure|Comedy|Fantasy|Science Fiction,6.831,356,https://www.themoviedb.org/movie/39144
28609,Dragon Ball Z: Dead Zone,1989,41,Animation|Action|Fantasy,6.8,590,https://www.themoviedb.org/movie/28609
5185,The Private Life of Sherlock Holmes,1970,125,Mystery|Comedy|Crime|Adventure|History,6.831,311,https://www.themoviedb.org/movie/5185
947891,My Old Ass,2024,89,Comedy|Drama,6.83,409,https://www.themoviedb.org/movie/947891
84175,Beasts of the Southern Wild,2012,93,Drama|Fantasy,6.83,1105,https://www.themoviedb.org/movie/84175
13510,Eden Lake,2008,91,Horror|Thriller,6.83,1968,https://www.themoviedb.org/movie/13510
864370,Incantation,2022,111,Horror,6.829,774,https://www.themoviedb.org/movie/864370
326359,Frozen Fever,2015,8,Animation|Family|Adventure|Comedy,6.8,1872,https://www.themoviedb.org/movie/326359
235260,Son of God,2014,138,Drama,6.829,325,https://www.themoviedb.org/movie/235260
207686,The House at the End of Time,2013,101,Horror|Drama|Fantasy,6.8,322,https://www.themoviedb.org/movie/207686
454227,Outlaw King,2018,122,Action|History|War,6.829,1634,https://www.themoviedb.org/movie/454227
10586,The Ghost and the Darkness,1996,109,Adventure|Thriller|History,6.828,1096,https://www.themoviedb.org/movie/10586
2005,Sister Act,1992,100,Music|Comedy,6.828,3321,https://www.themoviedb.org/movie/2005
884971,Goliath,2022,121,Thriller|Drama,6.827,390,https://www.themoviedb.org/movie/884971
520765,Go!,2020,110,Family,6.8,326,https://www.themoviedb.org/movie/520765
405774,Bird Box,2018,124,Horror|Thriller|Drama,6.827,10292,https://www.themoviedb.org/movie/405774
369778,Chocolat,2016,119,Comedy|Drama,6.8,739,https://www.themoviedb.org/movie/369778
335983,Venom,2018,112,Science Fiction|Action,6.827,16838,https://www.themoviedb.org/movie/335983
253412,Everest,2015,121,Adventure|Drama|History,6.827,5077,https://www.themoviedb.org/movie/253412
18937,Quest for Camelot,1998,86,Fantasy|Animation|Drama|Romance|Family,6.8,831,https://www.themoviedb.org/movie/18937
8366,Manitou's Shoe,2001,85,Western|Comedy|Adventure,6.827,541,https://www.themoviedb.org/movie/8366
718633,Bruised,2021,129,Drama,6.826,460,https://www.themoviedb.org/movie/718633
465003,The Red Sea Diving Resort,2019,130,Drama|Thriller|History,6.826,837,https://www.themoviedb.org/movie/465003
243683,Step Up All In,2014,112,Romance|Drama|Music,6.826,1968,https://www.themoviedb.org/movie/243683
150689,Cinderella,2015,105,Romance|Fantasy|Family|Drama,6.826,7247,https://www.themoviedb.org/movie/150689
15171,Charlotte's Web,1973,94,Family|Music|Animation,6.826,397,https://www.themoviedb.org/movie/15171
10780,Overboard,1987,112,Comedy|Romance,6.827,919,https://www.themoviedb.org/movie/10780
9062,Love Story,1970,99,Romance|Drama,6.8,716,https://www.themoviedb.org/movie/9062
762504,Nope,2022,130,Horror|Science Fiction,6.825,4593,https://www.themoviedb.org/movie/762504
397243,The Autopsy of Jane Doe,2016,86,Horror|Mystery,6.825,4542,https://www.themoviedb.org/movie/397243
72190,World War Z,2013,116,Action|Horror|Science Fiction|Thriller,6.825,16056,https://www.themoviedb.org/movie/72190
14295,You Can Count on Me,2000,111,Drama,6.825,331,https://www.themoviedb.org/movie/14295
9737,Bad Boys,1995,119,Action|Comedy|Crime|Thriller,6.825,6702,https://www.themoviedb.org/movie/9737
8976,A Lot Like Love,2005,107,Comedy|Drama|Romance,6.825,1332,https://www.themoviedb.org/movie/8976
691,The Spy Who Loved Me,1977,125,Adventure|Action|Thriller,6.826,2120,https://www.themoviedb.org/movie/691
581387,Ashfall,2019,128,Action|Adventure|Thriller,6.8,603,https://www.themoviedb.org/movie/581387
374416,Where Am I Going?,2016,86,Comedy,6.824,2155,https://www.themoviedb.org/movie/374416
291805,Now You See Me 2,2016,129,Thriller|Crime,6.824,11131,https://www.themoviedb.org/movie/291805
11208,Wicker Park,2004,114,Drama|Mystery|Romance|Thriller,6.824,714,https://www.themoviedb.org/movie/11208
1947,An Unfinished Life,2005,108,Drama,6.824,674,https://www.themoviedb.org/movie/1947
236,Muriel's Wedding,1994,106,Comedy|Drama|Romance,6.8,476,https://www.themoviedb.org/movie/236
11071,Them!,1954,94,Science Fiction|Horror,6.8,440,https://www.themoviedb.org/movie/11071
10115,Stick It,2006,105,Comedy|Drama,6.8,590,https://www.themoviedb.org/movie/10115
9270,Brick,2006,110,Drama|Mystery,6.823,1320,https://www.themoviedb.org/movie/9270
5279,Gosford Park,2001,137,Drama|Mystery|Thriller,6.8,1172,https://www.themoviedb.org/movie/5279
2288,Closer,2004,104,Drama|Romance,6.823,3611,https://www.themoviedb.org/movie/2288
2112,Payback,1999,100,Action|Drama|Crime|Thriller,6.8,1920,https://www.themoviedb.org/movie/2112
86838,Seven Psychopaths,2012,110,Comedy|Crime,6.821,4114,https://www.themoviedb.org/movie/86838
10697,The Taste of Others,2000,112,Drama|Comedy|Romance,6.822,352,https://www.themoviedb.org/movie/10697
565426,To All the Boys: P.S. I Still Love You,2020,102,Romance|Comedy,6.821,2638,https://www.themoviedb.org/movie/565426
28501,The Pit and the Pendulum,1961,80,Horror|Mystery|Drama,6.8,360,https://www.themoviedb.org/movie/28501
25941,Harry Brown,2009,103,Thriller|Crime|Drama|Action,6.822,1124,https://www.themoviedb.org/movie/25941
11004,Wonder Boys,2000,111,Comedy|Drama,6.821,630,https://www.themoviedb.org/movie/11004
10973,Creature from the Black Lagoon,1954,79,Adventure|Horror|Science Fiction,6.822,828,https://www.themoviedb.org/movie/10973
9563,Any Given Sunday,1999,163,Drama,6.82,1725,https://www.themoviedb.org/movie/9563
567797,The Dry,2021,117,Crime|Thriller|Mystery,6.82,766,https://www.themoviedb.org/movie/567797
11708,Chitty Chitty Bang Bang,1968,144,Family|Music|Adventure|Fantasy|Comedy,6.8,710,https://www.themoviedb.org/movie/11708
11439,The Ghost Writer,2010,128,Thriller|Mystery,6.821,2352,https://www.themoviedb.org/movie/11439
1858,Transformers,2007,144,Adventure|Science Fiction|Action,6.82,11834,https://www.themoviedb.org/movie/1858
446894,Smallfoot,2018,96,Family|Comedy|Adventure|Animation,6.819,1585,https://www.themoviedb.org/movie/446894
353486,Jumanji: Welcome to the Jungle,2017,119,Adventure|Comedy|Fantasy|Action|Family,6.819,14123,https://www.themoviedb.org/movie/353486
11774,Lemony Snicket's A Series of Unfortunate Events,2004,107,Adventure|Comedy|Family,6.819,5145,https://www.themoviedb.org/movie/11774
9655,She's the Man,2006,105,Comedy|Romance,6.8,3197,https://www.themoviedb.org/movie/9655
